-3.973642748178463e-09	6.0697396619957544e-06	1.1324882507324219e-05	-1.1026859247920129e-06	-0.01569588974348335	-5.960464122267695e-09	
-1.9868213740892315e-09	1.8239021306598602e-05	3.3835570016904626e-05	-3.9835770948570826e-06	-0.04678964620197234	-1.7881392366803084e-08	
-3.973642748178463e-09	3.051757812677636e-05	5.621711413716923e-05	-7.828076684646135e-06	-0.07679065063825874	-2.781550101360608e-08	
-9.934106870446158e-09	4.298488299525616e-05	7.836023966589778e-05	-1.2735525762863631e-05	-0.1053015390439782	-3.576278650996301e-08	
-1.7881394143159923e-08	5.5481990184347296e-05	0.0001003444194758174	-1.8596649171698232e-05	-0.13232231141913076	-5.165735750267686e-08	
-1.192092824453539e-08	6.810824076275424e-05	0.00012211998303257587	-2.5441249205115923e-05	-0.15725692117385393	-5.7617823401301393e-08	
-1.5894572769070692e-08	8.081396421388831e-05	0.00014360745747232784	-3.3249457676021166e-05	-0.1798073451020343	-6.556511067401516e-08	
-1.9868215517249155e-08	9.357929229736328e-05	0.00016486644744517776	-4.1981538139168606e-05	-0.2000729242723764	-7.549921576810448e-08	
-1.9868215517249155e-08	0.00010641415913781316	0.00018580754598040983	-5.1627556478806014e-05	-0.217358271203949	-7.947286029263978e-08	
-1.9868215517249155e-08	0.0001192192236576517	0.00020645062128288316	-6.214777628521517e-05	-0.23196140919168326	-8.940696716308594e-08	
-2.1855036891338386e-08	0.00013207395871184247	0.0002267460028360091	-7.34527905787985e-05	-0.24328629173453462	-8.940696716308594e-08	
-2.582867963951685e-08	0.0001449187596591628	0.00024671355882688317	-8.556246757329689e-05	-0.25143225990120754	-9.33806099112644e-08	
-2.1855036891338386e-08	0.00015770395596526043	0.00026629368464092806	-9.83874003157581e-05	-0.2560019493280663	-9.33806099112644e-08	
-2.3841858265427618e-08	0.0001704692840576172	0.0002854863802603802	-0.00011191765467266634	-0.2570947011726332	-9.536743128535363e-08	
-2.582867963951685e-08	0.00018310546875177636	0.00030430157979211003	-0.0001260042190498467	-0.2548098564147949	-9.33806099112644e-08	
-2.3841858265427618e-08	0.00019566218058209017	0.0003226200739536722	-0.00014066696166992188	-0.2489487330059603	-9.536743128535363e-08	
-1.7881394143159923e-08	0.00020807981490733596	0.0003405511379206416	-0.0001558065414464238	-0.23941198987742493	-8.344650304081824e-08	
-2.3841858265427618e-08	0.00022030870120204327	0.00035800536474006606	-0.00017134348551550715	-0.22639830907777989	-8.543332263855064e-08	
-2.1855036891338386e-08	0.0002323587735464372	0.00037496288617155926	-0.00018721818923594924	-0.2102057139019564	-7.947286029263978e-08	
-1.5894570992713852e-08	0.00024413069088957684	0.00039143363634863704	-0.00020336111386853872	-0.1906355222125455	-7.152557301992601e-08	
-1.390775139498146e-08	0.00025567412376581444	0.0004073679447191836	-0.00021966298421105535	-0.1680850981955473	-5.960464477539063e-08	
-1.192092824453539e-08	0.0002668301264385775	0.0004227856794969398	-0.00023607412973802866	-0.14205773668507504	-5.16573592790337e-08	
-9.934108646802997e-09	0.0002776483694688636	0.0004376371701564352	-0.00025250514348762465	-0.11374553041676448	-3.973643103449831e-08	
-9.934106870446158e-09	0.0002880593140908161	0.00045187274614555406	-0.00026884675026650484	-0.08285045618450226	-3.1789143761784544e-08	
-3.973642748178463e-09	0.0002980232238769531	0.00046557188033702346	-0.00028503934542456477	-0.049571196214515105	-1.5894570992713852e-08	
0.0	0.0003074506918654407	0.0004785954952168936	-0.00030100345611572266	-0.014603137898916428	-3.973642748178463e-09	
3.973642748178463e-09	0.00031630198160215173	0.0004910131295510212	-0.00031663974126239225	0.022153059653362558	1.390774961862462e-08	
7.947287272713766e-09	0.0003245770931314951	0.0005027651786804199	-0.00033181905746637597	0.060697396531139695	2.3841858265427618e-08	
5.960464122267695e-09	0.00033212701479712337	0.000513831774391349	-0.0003465612729414147	0.09983777999877928	3.973642925814147e-08	
1.5894572769070692e-08	0.00033897161483942284	0.0005242029825858197	-0.0003606975078618291	0.13977289201605458	5.960464477539063e-08	
1.5894572769070692e-08	0.0003450214862876777	0.0005338092644979753	-0.0003741780916843851	0.18020470937685215	6.953875164583678e-08	
2.1855036891338386e-08	0.00035018722216229037	0.0005427102247868021	-0.00038687388101976694	0.2207358678063542	8.543332441490747e-08	
2.781550101360608e-08	0.00035445888837415396	0.0005508363246864434	-0.0003987848758679746	0.2609690030297429	1.0331471678171056e-07	
2.9802322387695312e-08	0.00035771727562305955	0.0005581478277782992	-0.0004097719987239401	0.30010938640856466	1.2119611092487048e-07	
3.1789143761784544e-08	0.0003599027792589027	0.000564634799955499	-0.0004197955131512998	0.33895174667009087	1.3113021957167348e-07	
3.576278650996301e-08	0.00036099553108570603	0.0005702873071022907	-0.0004287759462950902	0.3763039907234144	1.4702479056438733e-07	
4.371007378267677e-08	0.0003608961900081198	0.0005750755468980628	-0.0004366139570866068	0.41206677749983095	1.6093254018301195e-07	
4.371007378267677e-08	0.00035950541496632127	0.0005789697170310859	-0.00044327974319635643	0.44584274290215825	1.7682711295208264e-07	
4.5696893380409165e-08	0.00035681327183567646	0.0005819598833678441	-0.0004487335681879756	0.4778305689789874	1.8477439844843957e-07	
4.7683714754498396e-08	0.000352710485458374	0.0005839765071868896	-0.0004528562227879007	0.5072355270030471	1.986821480670642e-07	
5.364417887676609e-08	0.0003471275170596755	0.0005850593248979408	-0.00045563777288037954	0.5343556404469041	2.1060307808795642e-07	
5.364418065312293e-08	0.0003400246302298626	0.0005851189295391634	-0.00045706828434965985	0.5585948626318782	2.1457672083613488e-07	
5.563100202721216e-08	0.00033131241798933786	0.0005842347939832848	-0.0004569888114858145	0.5800525347154917	2.2848447223111634e-07	
6.357828752356909e-08	0.00032096107800860807	0.0005822380383779802	-0.00045548876126844107	0.5983312925117446	2.3444493635338404e-07	
5.7617823401301393e-08	0.000308831532791487	0.0005791882673911175	-0.0004524787267001784	0.61362981798041	2.384185791015625e-07	
6.159146614947986e-08	0.00029492378235573824	0.0005750755468980628	-0.00044792890548706055	0.6258487701416016	2.4636586637427627e-07	
6.159146614947986e-08	0.0002791682879088597	0.0005698899428097093	-0.0004417995611838421	0.6349881489953191	2.463658645979194e-07	
